Pop_code,Population,Treatment,Block,Code,seed_zone,ID,plant_date,death_date,flower_date,days_until_mortality,days_until_flowering,length_cm_20220531,survival_20220531,Notes,replaced_Y_N,replaced_with_20220606,length_cm 20220627,flowering_Y_N_20220627,phenology_20220627,survival_20220627,notes_20220627,flowering_Y_N_20220701,phenology_20220701,survival_20220701,notes_20220701,flowering_Y_N_20220705,phenology_20220705,num_infl_20220705,survival_20220705,notes_20220705,flowering_Y_N_20220713,phenology_20220713,num_infl_20220713,survival_20220713,notes_20220713,flowering_Y_N_20220718,phenology_20220718,num_infl_20220718,survival_20220718,notes_20220718,flowering_Y_N_20220725,phenology_20220725,num_infl_20220725,survival_20220725,notes_20220725,length_cm_20220801,survival_20220801,flowering_Y_N_20220801,phenology_20220801,num_inf_20220801,notes_20220801,flowering_Y_N_20220809,phenology_20220809,survival_20220809,flowering_Y_N_20220818,phenology_20220818,survival_20220818,notes,flowering_Y_N_20220829,phenology_20220829,survival_20220829,notes _20220829,bagged_20220829,flowering_Y_N_20220915,phenology_20220915,survival_20220915,num_inf_20220927,flowering_Y_N_20220927,phenology_20220927,survival_20220927,notes _20220927,Bagged,NumInf_coll_20220927,NumInf_coll_20221014,NumInf_coll_20221108
NM3,BOGR-NM930-140-10,wet,10,BOGR-NM930-140-10_48,20 - 25 Deg. F. / 6 - 12,868,5/12/22,,8/18/22,,98,7,1,,,,20.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,31.5,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,6,1,,,,,
NM3,BOGR-NM930-140-10,wet,10,BOGR-NM930-140-10_49,20 - 25 Deg. F. / 6 - 12,912,5/12/22,,,,,8.3,1,,,,13.4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,16.3,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,,0,2,1,,,,,
NM3,BOGR-NM930-140-10,wet,10,BOGR-NM930-140-10_59,20 - 25 Deg. F. / 6 - 12,974,5/12/22,,9/15/22,,126,8,1,,,,8.7,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,8.1,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,,1,3,1,,,,,
NM3,BOGR-NM930-140-10,wet,10,BOGR-NM930-140-10_60,20 - 25 Deg. F. / 6 - 12,1033,5/12/22,,8/29/22,,109,6.7,1,,,,15.7,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,31.3,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,,1,5,1,,,,,
NM3,BOGR-NM930-140-10,wet,10,BOGR-NM930-140-10_50,20 - 25 Deg. F. / 6 - 12,1115,5/12/22,,,,,7.8,1,,,,21.4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,33.6,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,,0,2,1,,,,,
NM4,BOGR-NM930-145-10,dry ,1,BOGR-NM930-145-10_42,25 - 30 Deg. F. / 6 - 12,140,5/12/22,,,,,5.9,1,,,,7.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,4.2,1,0,2,,,0,2,1,0,2,1,dying 8/18,0,2,1,,,0,2,1,,0,2,1,,,,,
NM4,BOGR-NM930-145-10,dry ,1,BOGR-NM930-145-10_52,25 - 30 Deg. F. / 6 - 12,202,5/12/22,,9/15/22,,126,12,1,,,,9.3,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,13.5,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,5,1,3,1,,,,,
NM4,BOGR-NM930-145-10,dry ,1,BOGR-NM930-145-10_32,25 - 30 Deg. F. / 6 - 12,203,5/12/22,,9/27/22,,138,9.6,1,,,,11.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,15.2,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,2,1,3,1,,,,,
NM4,BOGR-NM930-145-10,dry ,1,BOGR-NM930-145-10_22,25 - 30 Deg. F. / 6 - 12,220,5/12/22,,8/29/22,,109,7.7,1,,,,6.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,13,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,15,1,3,1,,,,,
NM4,BOGR-NM930-145-10,dry ,1,BOGR-NM930-145-10_53,25 - 30 Deg. F. / 6 - 12,247,5/12/22,,7/18/22,,67,9.1,1,,,,18,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,1,3,1,1,,1,3,3,1,,26.6,1,1,3,6,,1,3,1,1,3,1,,1,3,1,,,1,3,1,60,1,5,1,,,,,
NM4,BOGR-NM930-145-10,dry ,1,BOGR-NM930-145-10_33,25 - 30 Deg. F. / 6 - 12,269,5/12/22,,8/29/22,,109,7.5,1,,,,10.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,13.9,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,20,1,5,1,,,,,
NM4,BOGR-NM930-145-10,wet,2,BOGR-NM930-145-10_43,25 - 30 Deg. F. / 6 - 12,326,5/12/22,,8/1/22,,81,13.8,1,,,,12.3,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,19,1,1,3,1,,1,3,1,1,3,1,,1,3,1,,,1,5,1,11,1,3,1,,,,,
NM4,BOGR-NM930-145-10,wet,2,BOGR-NM930-145-10_23,25 - 30 Deg. F. / 6 - 12,338,5/12/22,7/13/22,,62,,11.6,1,,,,5,0,2,1,drying out,0,2,1,dying,0,2,,1,dying,,,,0,,,,,0,,,,,0,,,0,,,,,,,0,,,0,,,,0,,,,,0,,,,0,,,,,
NM4,BOGR-NM930-145-10,wet,2,BOGR-NM930-145-10_24,25 - 30 Deg. F. / 6 - 12,397,5/12/22,,,,,11.3,1,,,,6,0,2,1,drying out,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,9.3,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,,0,2,1,,,,,
NM4,BOGR-NM930-145-10,wet,2,BOGR-NM930-145-10_34,25 - 30 Deg. F. / 6 - 12,408,5/12/22,,7/13/22,,62,10,1,,,,14.8,0,2,1,,0,2,1,,0,2,,1,,1,3,3,1,1 bud,1,3,5,1,,1,3,4,1,1 aborted,26.4,1,1,3,5,,1,6,1,1,6,1,,1,5,1,,,1,5,1,45,1,5,1,,,,,
NM4,BOGR-NM930-145-10,wet,2,BOGR-NM930-145-10_54,25 - 30 Deg. F. / 6 - 12,411,5/12/22,,,,,12.8,1,,,,10.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,11,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,,0,2,1,,,,,
NM4,BOGR-NM930-145-10,wet,2,BOGR-NM930-145-10_44,25 - 30 Deg. F. / 6 - 12,444,5/12/22,,7/25/22,,74,8.4,1,,,,17.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,1,3,2,1,,23.8,1,1,3,2,,1,3,1,1,3,1,,1,3,1,,,1,3,1,73,1,5,1,,,,,
NM4,BOGR-NM930-145-10,dry ,3,BOGR-NM930-145-10_25,25 - 30 Deg. F. / 6 - 12,506,5/12/22,,8/18/22,,98,13.5,1,,,,17.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,25,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,27,1,3,1,,,,,
NM4,BOGR-NM930-145-10,dry ,3,BOGR-NM930-145-10_45,25 - 30 Deg. F. / 6 - 12,511,5/12/22,,8/9/22,,89,12,1,,,,12.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,12,1,0,2,,,1,3,1,1,3,1,,1,3,1,,,1,3,1,2,1,3,1,,,,,
NM4,BOGR-NM930-145-10,dry ,3,BOGR-NM930-145-10_55,25 - 30 Deg. F. / 6 - 12,515,5/12/22,,8/18/22,,98,11,1,,,,10.4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,19.6,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,20,1,5,1,,,,,
NM4,BOGR-NM930-145-10,dry ,3,BOGR-NM930-145-10_35,25 - 30 Deg. F. / 6 - 12,521,5/12/22,,9/27/22,,138,9.2,1,,,,7.4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,6.9,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,1,1,3,1,,,,,
NM4,BOGR-NM930-145-10,dry ,3,BOGR-NM930-145-10_46,25 - 30 Deg. F. / 6 - 12,585,5/12/22,,8/1/22,,81,11.4,1,,,,11.9,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,1 bud,0,2,,1,,0,2,,1,,17.6,1,1,3,1,,1,3,1,1,3,1,,1,3,1,,,1,3,1,21,1,5,1,,,,,
NM4,BOGR-NM930-145-10,dry ,3,BOGR-NM930-145-10_56,25 - 30 Deg. F. / 6 - 12,606,5/12/22,,8/9/22,,89,12.4,1,,,,12.9,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,32.1,1,0,2,,,1,3,1,1,3,1,,1,3,1,,,1,3,1,61,1,5,1,,,,,
NM4,BOGR-NM930-145-10,wet,4,BOGR-NM930-145-10_26,25 - 30 Deg. F. / 6 - 12,631,5/12/22,,8/18/22,,98,12.7,1,,,,22.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,28.1,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,57,1,3,1,,,,,
NM4,BOGR-NM930-145-10,wet,4,BOGR-NM930-145-10_36,25 - 30 Deg. F. / 6 - 12,634,5/12/22,,8/29/22,,109,9.5,1,,,,19,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,25.9,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,23,1,5,1,,,,,
NM4,BOGR-NM930-145-10,wet,4,BOGR-NM930-145-10_27,25 - 30 Deg. F. / 6 - 12,697,5/12/22,,7/25/22,,74,14.5,1,,,,19.2,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,1,3,1,1,,26.3,1,1,3,2,,1,3,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
NM4,BOGR-NM930-145-10,wet,4,BOGR-NM930-145-10_57,25 - 30 Deg. F. / 6 - 12,727,5/12/22,,8/18/22,,98,8.7,1,,,,10.9,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,14.4,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,5,1,,,,,
NM4,BOGR-NM930-145-10,wet,4,BOGR-NM930-145-10_47,25 - 30 Deg. F. / 6 - 12,764,5/12/22,,8/18/22,,98,8.7,1,,,,10.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,12.9,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
NM4,BOGR-NM930-145-10,wet,4,BOGR-NM930-145-10_37,25 - 30 Deg. F. / 6 - 12,776,5/12/22,,8/18/22,,98,11.8,1,,,,14.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,23.1,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
NM4,BOGR-NM930-145-10,dry ,5,BOGR-NM930-145-10_38,25 - 30 Deg. F. / 6 - 12,805,5/12/22,7/13/22,,62,,10.5,1,,,,7.5,0,2,1,drying out,0,2,1,dying,0,2,,1,dying,,,,0,,,,,0,,,,,0,,,0,,,,,,,0,,,0,,,,0,,,,,0,,,,0,,,,,
NM4,BOGR-NM930-145-10,dry ,5,BOGR-NM930-145-10_28,25 - 30 Deg. F. / 6 - 12,815,5/12/22,,8/1/22,,81,14.6,1,,,,19.4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,26.9,1,1,3,2,,1,3,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
NM4,BOGR-NM930-145-10,dry ,5,BOGR-NM930-145-10_48,25 - 30 Deg. F. / 6 - 12,824,5/12/22,,8/18/22,,98,11.1,1,,,,9.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,19.7,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,5,1,,y,,28,
NM4,BOGR-NM930-145-10,dry ,5,BOGR-NM930-145-10_58,25 - 30 Deg. F. / 6 - 12,883,5/12/22,,8/29/22,,109,8.4,1,,,,11.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,24.1,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
NM4,BOGR-NM930-145-10,dry ,5,BOGR-NM930-145-10_59,25 - 30 Deg. F. / 6 - 12,922,5/12/22,,8/29/22,,109,9,1,,,,8.4,0,2,1,drying out,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,12.1,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,,1,6,1,,,,,
NM4,BOGR-NM930-145-10,dry ,5,BOGR-NM930-145-10_39,25 - 30 Deg. F. / 6 - 12,936,5/12/22,,9/27/22,,138,12.5,1,,,,17.4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,16.1,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,,1,3,1,,,,,
NM4,BOGR-NM930-145-10,wet,6,BOGR-NM930-145-10_49,25 - 30 Deg. F. / 6 - 12,968,5/12/22,,8/18/22,,98,12,1,,,,9.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,20.5,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
NM4,BOGR-NM930-145-10,wet,6,BOGR-NM930-145-10_29,25 - 30 Deg. F. / 6 - 12,1018,5/12/22,,,,,7.8,1,,,,9.9,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,12.6,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,,0,2,1,,,,,
NM4,BOGR-NM930-145-10,wet,6,BOGR-NM930-145-10_30,25 - 30 Deg. F. / 6 - 12,1057,5/12/22,,8/18/22,,98,9.9,1,,,,11,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,30,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,5,1,,1,5,1,,,,,
NM4,BOGR-NM930-145-10,wet,6,BOGR-NM930-145-10_40,25 - 30 Deg. F. / 6 - 12,1073,5/12/22,,8/29/22,,109,13,1,,,,11.4,0,2,1,aborted fruit ? ,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,15,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,,1,5,1,,,,,
NM4,BOGR-NM930-145-10,wet,6,BOGR-NM930-145-10_50,25 - 30 Deg. F. / 6 - 12,1075,5/12/22,,8/29/22,,109,4.6,1,,,,12.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,15.6,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
NM4,BOGR-NM930-145-10,wet,6,BOGR-NM930-145-10_60,25 - 30 Deg. F. / 6 - 12,1109,5/12/22,,8/18/22,,98,7.9,1,,,,7.3,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,19.2,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,5,1,,,,,
NM4,BOGR-NM930-145-10,dry ,7,BOGR-NM930-145-10_51,25 - 30 Deg. F. / 6 - 12,34,5/12/22,,8/29/22,,109,8,1,,,,16.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,26.6,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,11,1,3,1,,,,,
NM4,BOGR-NM930-145-10,dry ,7,BOGR-NM930-145-10_41,25 - 30 Deg. F. / 6 - 12,45,5/12/22,,,,,10.5,1,,,,8,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,11.1,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,,0,2,1,,,,,
NM4,BOGR-NM930-145-10,dry ,7,BOGR-NM930-145-10_31,25 - 30 Deg. F. / 6 - 12,87,5/12/22,,8/29/22,,109,5.1,1,,,,11.4,0,2,1,leaves fuzzy,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,13.5,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,9,1,3,1,,,,,
NM4,BOGR-NM930-145-10,dry ,7,BOGR-NM930-145-10_11,25 - 30 Deg. F. / 6 - 12,63,5/12/22,,8/18/22,,98,6.8,1,,,,8,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,17.5,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,48,1,3,1,,,,,
NM4,BOGR-NM930-145-10,dry ,7,BOGR-NM930-145-10_21,25 - 30 Deg. F. / 6 - 12,73,5/12/22,,8/18/22,,98,5.9,1,,,,20.2,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,28,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,112,1,3,1,,,,,
NM4,BOGR-NM930-145-10,dry ,7,BOGR-NM930-145-10_01,25 - 30 Deg. F. / 6 - 12,107,5/12/22,,9/15/22,,126,3.4,1,,,,11.6,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,26.7,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,10,1,3,1,,,,,
NM4,BOGR-NM930-145-10,wet,8,BOGR-NM930-145-10_12,25 - 30 Deg. F. / 6 - 12,153,5/12/22,,8/18/22,,98,,0,no plant; replaced with nm930-10_24 on 6/6,Y,BOGR-NM930-145-10_24,10,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,30.2,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,49,1,3,1,,,,,
NM4,BOGR-NM930-145-10,wet,8,BOGR-NM930-145-10_02,25 - 30 Deg. F. / 6 - 12,168,5/12/22,,7/18/22,,67,6,1,,,,20.3,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,1,3,2,1,,1,3,5,1,,34.9,1,1,3,9,,1,3,1,1,3,1,,1,5,1,,,1,5,1,45,1,5,1,,,,,
NM4,BOGR-NM930-145-10,wet,8,BOGR-NM930-145-10_13,25 - 30 Deg. F. / 6 - 12,277,5/12/22,,8/18/22,,98,5.1,1,,,,16.6,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,25.3,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,63,1,3,1,,,,,
NM4,BOGR-NM930-145-10,wet,8,BOGR-NM930-145-10_03,25 - 30 Deg. F. / 6 - 12,311,5/12/22,,9/15/22,,126,10.5,1,,,,10.7,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,14.4,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,28,1,3,1,,,,,
NM4,BOGR-NM930-145-10,wet,8,BOGR-NM930-145-10_04,25 - 30 Deg. F. / 6 - 12,376,5/12/22,,8/29/22,,109,10.9,1,,,,9.6,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,19.5,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,16,1,3,1,,,,,
NM4,BOGR-NM930-145-10,wet,8,BOGR-NM930-145-10_14,25 - 30 Deg. F. / 6 - 12,378,5/12/22,,8/18/22,,98,10.8,1,,,,14.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,23.5,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,10,1,5,1,,,,,
NM4,BOGR-NM930-145-10,dry ,9,BOGR-NM930-145-10_15,25 - 30 Deg. F. / 6 - 12,460,5/12/22,,9/15/22,,126,12,1,,,,11.6,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,15.5,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,3,1,3,1,,,,,
NM4,BOGR-NM930-145-10,dry ,9,BOGR-NM930-145-10_05,25 - 30 Deg. F. / 6 - 12,473,5/12/22,,8/18/22,,98,9.8,1,,,,11.8,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,21.3,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,34,1,3,1,,,,,
NM4,BOGR-NM930-145-10,dry ,9,BOGR-NM930-145-10_06,25 - 30 Deg. F. / 6 - 12,623,5/12/22,,7/18/22,,67,12.1,1,,,,11.3,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,1,3,1,1,,1,3,3,1,,24.8,1,1,3,5,,1,3,1,1,3,1,,1,3,1,,,1,3,1,24,1,5,1,,,,,
NM4,BOGR-NM930-145-10,dry ,9,BOGR-NM930-145-10_16,25 - 30 Deg. F. / 6 - 12,675,5/12/22,,8/18/22,,98,7.9,1,,,,12.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,25.1,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,68,1,5,1,,,,,
NM4,BOGR-NM930-145-10,dry ,9,BOGR-NM930-145-10_17,25 - 30 Deg. F. / 6 - 12,704,5/12/22,,7/25/22,,74,11,1,,,,15,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,1,3,4,1,,30.2,1,1,3,7,,1,3,1,1,3,1,,1,5,1,,,1,5,1,,1,5,1,,,,,
NM4,BOGR-NM930-145-10,dry ,9,BOGR-NM930-145-10_07,25 - 30 Deg. F. / 6 - 12,716,5/12/22,,8/18/22,,98,10.5,1,,,,16,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,23.9,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
NM4,BOGR-NM930-145-10,wet,10,BOGR-NM930-145-10_08,25 - 30 Deg. F. / 6 - 12,898,5/12/22,6/27/22,,46,,10.8,1,,,,,,,0,dead 6/28,,,0,dead,,,,0,,,,,0,,,,,0,,,,,0,,,0,,,,,,,0,,,0,,,,0,,,,,0,,,,0,,,,,
NM4,BOGR-NM930-145-10,wet,10,BOGR-NM930-145-10_18,25 - 30 Deg. F. / 6 - 12,909,5/12/22,,8/29/22,,109,10.3,1,,,,16.4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,28.8,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,,1,5,1,,,,,
NM4,BOGR-NM930-145-10,wet,10,BOGR-NM930-145-10_19,25 - 30 Deg. F. / 6 - 12,937,5/12/22,,8/9/22,,89,10.2,1,,,,11.6,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,19.4,1,0,2,,,1,3,1,1,3,1,,1,3,1,,,1,3,1,,1,5,1,,,,,
NM4,BOGR-NM930-145-10,wet,10,BOGR-NM930-145-10_09,25 - 30 Deg. F. / 6 - 12,951,5/12/22,,7/25/22,,74,11.3,1,,,,19.4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,1,3,1,1,,39.1,1,1,3,6,,1,3,1,1,3,1,,1,5,1,,,1,5,1,,1,5,1,,,,,
NM4,BOGR-NM930-145-10,wet,10,BOGR-NM930-145-10_20,25 - 30 Deg. F. / 6 - 12,1078,5/12/22,,8/29/22,,109,11.9,1,,,,11.2,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,21.4,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
NM4,BOGR-NM930-145-10,wet,10,BOGR-NM930-145-10_10,25 - 30 Deg. F. / 6 - 12,1099,5/12/22,,8/18/22,,98,14.9,1,,,,14.4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,16,1,0,2,,,0,2,1,1,3,1,,1,3,1,two plants?,,1,5,1,,1,6,1,,,,,
NM5,BOGR-NM930-95-SANDOVAL-12,dry ,1,BOGR-NM930-95-SANDOVAL-12_12,10 - 15 Deg. F. / 6 - 12 ,302,5/12/22,,7/13/22,,62,4.8,1,,,,12.5,0,2,1,,0,2,1,,0,2,,1,,1,3,1,1,2 buds,1,3,3,1,,1,3,3,1,,20.5,1,1,3,8,,1,3,1,1,3,1,,1,3,1,,,1,3,1,52,1,3,1,,,,,
NM5,BOGR-NM930-95-SANDOVAL-12,dry ,1,BOGR-NM930-95-SANDOVAL-12_02,10 - 15 Deg. F. / 6 - 12 ,315,5/12/22,,9/15/22,,126,8,1,,,,12.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,16.7,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,7,1,5,1,,,,,
NM5,BOGR-NM930-95-SANDOVAL-12,dry ,1,BOGR-NM930-95-SANDOVAL-12_13,10 - 15 Deg. F. / 6 - 12 ,538,5/12/22,,8/18/22,,98,5.7,1,,,,12.7,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,25.3,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,31,1,3,1,,,,,
NM5,BOGR-NM930-95-SANDOVAL-12,dry ,1,BOGR-NM930-95-SANDOVAL-12_03,10 - 15 Deg. F. / 6 - 12 ,555,5/12/22,,8/18/22,,98,3,1,,,,6.3,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,9.5,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,16,1,5,1,,,,,
NM5,BOGR-NM930-95-SANDOVAL-12,dry ,3,BOGR-NM930-95-SANDOVAL-12_14,10 - 15 Deg. F. / 6 - 12 ,726,5/12/22,,,,,5,1,,,,6.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,6.7,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,,0,2,1,,,,,
NM5,BOGR-NM930-95-SANDOVAL-12,dry ,3,BOGR-NM930-95-SANDOVAL-12_04,10 - 15 Deg. F. / 6 - 12 ,746,5/12/22,,9/15/22,,126,6.8,1,,,,5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,7.5,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,,1,5,1,,,,,
